id,prediction
369,1862.9780919436992
370,1898.4666364796115
371,2055.9385320340784
372,2067.9442666523473
373,1639.9192095402245
374,1156.539217670621
375,999.6872866622314
376,836.7980576214962
377,704.6219300552631
378,362.24614738286147
379,91.73339311313882
380,0.0
381,0.0
382,0.0
383,0.0
384,0.0
385,0.0
386,21.951010959079667
387,85.68095091053581
388,194.56606569156799
389,408.12854358712855
390,538.6956167012846
391,771.9690666046238
392,867.2553528995822
393,1072.7168782891263
394,1298.803878461098
395,1339.1569131272377
396,1484.9397442469221
397,1583.1421046620267
398,1218.2710086661639
399,850.1132327963338
400,735.1169707829531
401,632.0476245052271
402,470.81578112351536
403,253.14949415594498
404,78.77550766618066
405,0.0
406,0.0
407,0.0
408,0.0
409,13.943735457337302
410,156.8293695196406
411,456.5493208942203
412,983.5106756938555
413,2084.906901730828
414,3259.774737235393
415,4089.371732275938
416,4694.385153135564
417,5008.422250995132
418,5081.950296063583
419,5046.141926751395
420,4941.137057153487
421,4302.271714083057
422,3792.2442847241305
423,3120.186412017796
424,2212.480051709691
425,1274.5698454306491
426,597.8140333544986
427,288.1613778031035
428,112.05619738116145
429,0.0
430,0.0
431,0.0
432,0.0
433,15.028151400012607
434,139.91279655390287
435,434.57077018789033
436,882.8018804374009
437,1661.2206253522213
438,2411.9415786044156
439,3178.6680862266267
440,3771.769256158864
441,4416.4237850798145
442,4021.6011550995404
443,3126.800636313991
444,1841.78707195631
445,1139.5012143099723
446,1077.7737438752567
447,1193.025077170216
448,1169.941383868672
449,606.354072839843
450,299.60892648611457
451,134.92638046021798
452,27.98546306201905
453,0.0
454,0.0
455,0.0
456,0.0
457,0.0
458,66.87993232837218
459,194.5627941564108
460,474.66869326477445
461,891.0315452562921
462,2603.253511866203
463,3531.5822638973978
464,3709.052877516514
465,3843.6725473189244
466,4471.661246939448
467,4726.345285169932
468,4592.214189708736
469,4227.932192245072
470,3759.749633267431
471,3118.038709907206
472,2193.592731424592
473,1301.1499461579028
474,613.9424726067642
475,311.6979135404739
476,126.23603375301187
477,0.0
478,0.0
479,0.0
480,0.0
481,0.0
482,127.29422604196802
483,338.2341763092038
484,833.7875286954311
485,1806.4853594994097
486,2962.701354969756
487,3799.9673684753534
488,4442.268188622422
489,4814.54795804079
490,4987.052136414762
491,4954.898062829221
492,4697.78984499012
493,4297.330951211914
494,3772.902358571236
495,3125.1807842823214
496,2175.458423298025
497,1311.4355458217776
498,625.7091008223813
499,317.19976399426406
500,124.28449292233901
501,0.0
502,0.0
503,0.0
504,0.0
505,0.0
506,144.26620173581463
507,389.05293142944095
508,888.7827361664083
509,1715.1554216911209
510,2854.5149477906293
511,3924.7290918358294
512,4483.507812085896
513,4717.6934593825845
514,4719.1407892188245
515,4034.6447894637504
516,3308.195944718225
517,3701.481483620304
518,2548.835835054722
519,2048.917399047453
520,1668.9824040024419
521,938.0355430011438
522,361.12752409627814
523,191.3086957894147
524,62.96093386891304
525,0.0
526,0.0
527,0.0
528,0.0
529,0.0
530,14.561339552755442
531,98.50921448954847
532,275.5688067139155
533,605.7846521426038
534,803.4762825053791
535,1388.2055278011171
536,1116.7725721620034
537,605.9498680647878
538,934.0307918032189
539,2731.7089837526155
540,3385.348572709262
541,3862.282555486884
542,3551.380759214332
543,2923.560235557739
544,1991.3694503434824
545,1153.7141998636896
546,539.0166615906949
547,258.4068265268781
548,114.5796740193723
549,0.0
550,0.0
551,0.0
552,0.0
553,0.0
554,21.89138711787819
555,86.14186756555031
556,97.33616979675104
557,195.68405666144412
558,329.6965196490206
559,556.0137999922143
560,1159.2993566785717
561,1253.1752110156544
562,1093.7219187867972
563,983.7577078629259
564,954.6711351572864
565,1289.846634290329
566,2065.3068811745243
567,2474.7417156858764
568,1715.279534357143
569,898.272796473615
570,436.9690811951926
571,206.66130103156416
572,81.63873426092397
573,0.0
574,0.0
575,0.0
576,0.0
577,17.67801735049963
578,154.19318658626077
579,346.45051480164204
580,822.8877700735595
581,1766.3561280392216
582,2912.004565786646
583,3779.02497305996
584,4415.5434123883115
585,4725.523355993643
586,4687.795484899475
587,4570.021461275163
588,4261.568348481825
589,3475.9831487422953
590,2938.4245402745646
591,2135.1426201750455
592,1617.9159060874395
593,1077.4101352920243
594,404.755879243099
595,162.48947713299347
596,54.5532324516152
597,0.0
598,0.0
599,0.0
600,0.0
601,16.85899671548846
602,133.20144394641196
603,324.3113753564901
604,814.8948182948466
605,1628.2068705088036
606,2804.328355559441
607,3717.5291235457676
608,4375.708005089861
609,4736.976331775675
610,4813.887707675768
611,4822.994395835341
612,4539.630985916223
613,3961.633538787633
614,3211.0280259587075
615,2400.1795956807614
616,1599.1044658374658
617,910.7711084829365
618,402.60090836362656
619,252.05063933998753
620,93.42634600134224
621,0.0
622,0.0
623,0.0
624,0.0
625,10.099324643822758
626,113.50117253242338
627,299.12007584127906
628,477.88765023271617
629,638.1127571082936
630,828.9719588500191
631,1004.1562070217458
632,949.4032780487429
633,1257.4355787654897
634,1662.6849187707444
635,1222.4857567110828
636,1037.1419889544336
637,1187.3464122678702
638,962.1338594411216
639,862.1855017541851
640,512.896935152871
641,323.48041764165805
642,129.5852750907815
643,66.60766547960279
644,0.0
645,0.0
646,0.0
647,0.0
648,0.0
649,0.0
650,21.141663279485506
651,84.76726986614827
652,114.35293409615304
653,221.86353994745772
654,334.8443480704342
655,515.2641172647049
656,506.91381468846384
657,450.2918004805767
658,486.36254426664175
659,586.9134052101198
660,676.5643649099715
661,815.6961684283134
662,763.5701236552953
663,683.3279045945698
664,525.4500454793408
665,362.04726648119015
666,215.1529210497925
667,105.69062858705077
668,25.109513271894333
669,0.0
670,0.0
671,0.0
672,0.0
673,13.961784235793207
674,118.58585966238734
675,324.2126899721629
676,633.9192590991352
677,1288.2561565247258
678,2229.522511362419
679,3123.003328723016
680,3539.8352051905035
681,3647.0870064082897
682,3767.1203391621602
683,3511.770169317298
684,3221.879200119923
685,3035.1944422895385
686,2525.4931346146586
687,1818.4059103097838
688,1201.8304103709
689,722.7652873970094
690,416.7344936211992
691,244.23449427392566
692,84.63883149036779
693,0.0
694,0.0
695,0.0
696,0.0
697,0.0
698,44.52480280445227
699,175.1398493420972
700,269.4907284600317
701,196.4004538553825
702,308.4123718848635
703,489.33531267584465
704,1246.429347379209
705,2207.387723435531
706,2489.119057405382
707,2775.3702084879465
708,3026.8255345571138
709,2302.164658393187
710,1211.5799132797201
711,837.8366517385879
712,593.7082770060882
713,457.9530221431175
714,320.95748811545644
715,209.4266282829617
716,74.33906876474192
717,0.0
718,0.0
719,0.0
720,0.0
721,0.0
722,0.0
723,22.127024759529238
724,51.65821899033419
725,134.18086246403533
726,309.11553248003185
727,439.9773384605808
728,529.7512988290389
729,632.9458943596134
730,620.4352471969867
731,570.7462887970935
732,445.8029592908673
733,441.640623534949
734,447.8129655447457
735,333.27976832282127
736,222.4051591755373
737,99.05812703302533
738,38.815425700305326
739,0.0
740,0.0
741,0.0
742,0.0
743,0.0
744,0.0
745,0.0
746,0.0
747,35.472979074768745
748,116.31577747023127
749,248.95092025739922
750,405.57332799354083
751,575.0506236497419
752,779.6168654273895
753,924.2573816657938
754,867.3362509394083
755,838.1446002032126
756,807.5398721029252
757,717.7328262368887
758,637.4913833165037
759,377.1502593755835
760,255.84573910175763
761,137.96991503927816
762,67.50352903600734
763,20.71151889579841
764,0.0
765,0.0
766,0.0
767,0.0
768,0.0
769,0.0
770,0.0
771,43.44031261848603
772,121.43135537881726
773,291.17145580581644
774,500.35131952677
775,702.8107798539952
776,883.5482888420227
777,993.9637157958632
778,1038.3536456664708
779,924.2394396915585
780,897.5575536927223
781,844.6938577790967
782,688.4514304557064
783,452.5153880116815
784,272.42777640572973
785,162.34849207145646
786,76.08637063376386
787,20.750414046599552
788,0.0
789,0.0
790,0.0
791,0.0
792,0.0
793,0.0
794,0.0
795,29.86511541775974
796,96.48139853821276
797,274.68227902067116
798,516.1532579413963
799,732.1714216346766
800,881.7235336886164
801,944.4963811434507
802,934.5362202109503
803,944.4017343927331
804,888.9124046187256
805,756.2610149850653
806,728.1270541728894
807,530.565940948378
808,372.320246682109
809,133.6663801673724
810,75.70569259255815
811,35.189173823303825
812,0.0
813,0.0
814,0.0
815,0.0
816,0.0
817,0.0
818,0.0
819,48.86982146067474
820,125.85252762730806
821,273.9049248973952
822,503.36901300890094
823,727.1608377653465
824,896.4236526686327
825,965.5576359184755
826,999.2241891755979
827,989.0516851880363
828,1024.3541774819275
829,930.4113184574665
830,728.221028023152
831,531.1539925514437
832,359.0165188685672
833,221.71390873939671
834,103.33121243415903
835,34.400340574663566
836,0.0
837,0.0
838,0.0
839,0.0
840,0.0
841,0.0
842,0.0
843,36.66875061991252
844,136.69482402969504
845,284.94442098010154
846,482.20049405724956
847,771.3328564140469
848,886.7424914389543
849,906.1920049120272
850,863.7048158968503
851,826.9699309439657
852,748.6981442641935
853,759.8509008317144
854,686.6573878279607
855,516.2639137040667
856,350.62025653948285
857,192.91243804714276
858,99.6078810753525
859,34.415310875045776
860,0.0
861,0.0
862,0.0
863,0.0
864,0.0
865,0.0
866,12.438736916555552
867,52.353448160244476
868,151.5060986394533
869,300.2444210791166
870,536.92473238452
871,756.0314529351759
872,904.6597630539311
873,1025.272526238311
874,940.1775496752516
875,971.4924539628939
876,915.7693161183254
877,800.2951917668304
878,689.2759961724471
879,479.8440415046128
880,313.3793249597356
881,190.1395336314711
882,99.73479867027189
883,30.139181486504036
884,0.0
885,0.0
886,0.0
887,0.0
888,0.0
889,0.0
890,0.0
891,16.4387068044983
892,26.89385540199162
893,47.63373900893151
894,83.32737002016185
895,102.71393254471977
896,139.05404379734765
897,178.68881723348912
898,197.6697005231743
899,321.583562939752
900,415.8527563100517
901,472.86270309049735
902,402.6776019823634
903,380.53564894020553
904,246.33334887032842
905,145.0002600946311
906,67.82644928488673
907,32.938336936547245
908,0.0
909,0.0
910,0.0
911,0.0
912,0.0
913,0.0
914,10.900651772380844
915,39.045546575795626
916,86.79513420171666
917,142.6173918193739
918,256.981886074611
919,389.3022661232732
920,343.5446925314289
921,379.53080290395343
922,633.4281441108799
923,452.9016608412264
924,526.2970052376882
925,653.8048791488917
926,507.77552311169984
927,229.5932782869617
928,148.59862088337485
929,79.66987522184901
930,43.08312479642428
931,12.02546954642592
932,0.0
933,0.0
934,0.0
935,0.0
936,0.0
937,0.0
938,0.0
939,22.5709116130891
940,32.56416035257716
941,57.38029787920616
942,144.5719183037204
943,256.38977941970705
944,462.18579041430274
945,464.2758150690091
946,419.79730341699167
947,469.4239983579124
948,324.54257855001794
949,243.9598450675775
950,199.18165543271698
951,186.07337040049907
952,121.19154027324798
953,69.94951326471114
954,50.47966940992948
955,15.75766434049483
956,0.0
957,0.0
958,0.0
959,0.0
960,0.0
961,0.0
962,0.0
963,27.040734221925078
964,59.43910302230366
965,153.03587529840027
966,251.37281350310977
967,441.4793087556601
968,484.32974551001405
969,293.7656056056627
970,333.9361921559189
971,410.6058005953172
972,428.79412602675677
973,443.5746865596658
974,346.4334259289999
975,337.1508942833742
976,256.4467291039477
977,153.38881393381476
978,96.23108997400453
979,51.1260569924785
980,10.471308271324931
981,0.0
982,0.0
983,0.0
984,0.0
985,0.0
986,21.75151822371762
987,21.26799928465286
988,80.1562278172341
989,164.61085270669975
990,218.58577284454697
991,282.1058258740266
992,346.4072580284311
993,402.38475357888626
994,428.8448807396324
995,367.7510822209446
996,359.35851492043327
997,297.38169068769565
998,251.936295592408
999,186.9372643121982
1000,108.50126798126124
1001,64.87597168707741
1002,18.293265077705048
1003,0.0
1004,0.0
1005,0.0
1006,0.0
1007,0.0
1008,0.0
1009,0.0
1010,18.653679826239433
1011,35.4891410546771
1012,96.19799910647978
1013,154.3331455774078
1014,284.5005725377317
1015,352.865064993779
1016,344.4973442578938
1017,523.0623399288418
1018,612.3104109446251
1019,519.0788728110599
1020,494.3529147627115
1021,456.4147699215947
1022,388.72264803769497
1023,321.6658856838351
1024,232.34976200086135
1025,157.14601980864728
1026,100.14543152717388
1027,49.93126597053359
1028,13.136825901277263
1029,0.0
1030,0.0
1031,0.0
1032,0.0
1033,0.0
1034,12.308614472280189
1035,45.74205117710565
1036,100.04621157485988
1037,184.7592634086348
1038,256.1101121630485
1039,371.565235047168
1040,528.1728576089168
1041,684.8656436882768
1042,707.8622870181684
1043,713.7032279381262
1044,539.3305354685424
1045,402.18140940584357
1046,287.3761074242026
1047,193.49623781934991
1048,135.05112257336808
1049,78.0338064159047
1050,36.26193976335513
1051,21.72951890300693
1052,0.0
1053,0.0
1054,0.0
1055,0.0
1056,0.0
1057,0.0
1058,0.0
1059,15.27686892577014
1060,41.55057551235742
1061,102.24305874468514
1062,174.4578933651381
1063,221.17971699790468
1064,240.164791542403
1065,351.68337633620934
1066,390.7384029644444
1067,446.5617292656565
1068,433.4559124362562
1069,397.8573549533324
1070,350.45231430574006
1071,275.47401609605924
1072,180.43679162352913
1073,112.98450692138081
1074,63.58447368459946
1075,19.621509346019547
1076,0.0
1077,0.0
1078,0.0
1079,0.0
1080,0.0
1081,0.0
1082,10.35101389595947
1083,36.23317583578638
1084,66.43087458420187
1085,129.21887911825806
1086,181.5658186049174
1087,255.54385007189222
1088,364.92374327167124
1089,498.3878130189702
1090,541.7772336580775
1091,621.5061533493597
1092,624.274921533575
1093,456.45366340842827
1094,305.7131614533544
1095,270.94679325530575
1096,215.0993376751348
1097,175.70217643575333
1098,80.0574157532188
1099,13.145957344330256
1100,0.0
1101,0.0
1102,0.0
1103,0.0
1104,0.0
1105,0.0
1106,0.0
1107,11.00784561461836
1108,40.234863883862864
1109,84.09845703273108
1110,119.09608630348494
1111,186.8250640805129
1112,235.13531411949617
1113,324.53725834008316
1114,402.9054893995261
1115,403.494962399834
1116,441.1512514887448
1117,434.20760167077077
1118,327.53800493527615
1119,235.62271866825444
1120,198.24158310632913
1121,153.94305255467083
1122,91.1221444737989
1123,49.55223807285002
1124,15.507596177535438
1125,0.0
1126,0.0
1127,0.0
1128,0.0
1129,0.0
1130,26.206785532602066
1131,72.48814948804983
1132,187.28894038782292
1133,386.6177024084276
1134,623.5990766872126
1135,837.521086558203
1136,963.4750694226914
1137,1081.8015536779806
1138,1138.730647458347
1139,1138.2272930046352
1140,1110.9908995143774
1141,931.9383420754651
1142,747.124706787616
1143,579.7065088471587
1144,396.0170837003492
1145,252.94702320427896
1146,122.65744957758648
1147,61.18950820965282
1148,16.594908084717705
1149,0.0
1150,0.0
1151,0.0
1152,0.0
1153,0.0
1154,29.90613010168883
1155,97.62220722615913
1156,194.7929674835798
1157,313.015019301553
1158,537.3559803114647
1159,712.3222957496066
1160,849.1582879118038
1161,949.4723569408634
1162,793.7928140257258
1163,657.4373147541414
1164,403.8866661339159
1165,260.58777706233025
1166,283.97246058019624
1167,311.86957193758997
1168,272.23264586813724
1169,147.51455012574039
1170,64.97975341126012
1171,30.366341617604327
1172,0.0
1173,0.0
1174,0.0
1175,0.0
1176,0.0
1177,0.0
1178,21.35984601047597
1179,48.64293608343426
1180,104.1221610648195
1181,214.00769237475774
1182,544.0618177453186
1183,738.2956407868544
1184,901.66575804765
1185,792.7445476688539
1186,821.5948587824545
1187,976.8906598503418
1188,939.4980892119087
1189,883.6032924017903
1190,758.7248667454573
1191,591.9555939788723
1192,395.19214534967625
1193,255.225152046536
1194,130.66648073869
1195,61.44975141571432
1196,20.83426954114541
1197,0.0
1198,0.0
1199,0.0
1200,0.0
1201,0.0
1202,17.43483326286996
1203,62.176062084728585
1204,164.30976366464162
1205,336.75325004172976
1206,538.2764882806008
1207,690.9456020357982
1208,830.9587089997012
1209,945.1650460715176
1210,1037.485805370245
1211,1047.5806988632817
1212,978.1991588228144
1213,886.5254425954776
1214,737.6801237384279
1215,589.6114780725303
1216,397.46215326371873
1217,259.5057571605089
1218,130.99415518844188
1219,68.87310409667336
1220,17.98035178708586
1221,0.0
1222,0.0
1223,0.0
1224,0.0
1225,0.0
1226,24.566741950948373
1227,77.22281458795517
1228,177.97224878146397
1229,320.4511296298167
1230,553.2451556121123
1231,749.3497807719294
1232,868.038732061966
1233,945.7316248177476
1234,961.238242885214
1235,758.6198639924635
1236,572.3186490904257
1237,767.7637214761862
1238,430.3544437898804
1239,412.670336065468
1240,336.7641378788616
1241,176.7911272254864
1242,47.43818483460568
1243,27.672943280552282
1244,10.070899713479317
1245,0.0
1246,0.0
1247,0.0
1248,0.0
1249,0.0
1250,0.0
1251,0.0
1252,49.22623359964574
1253,133.5083236120182
1254,188.21606208253235
1255,312.44444538301383
1256,232.36353698395237
1257,87.37770350537029
1258,197.20382761858863
1259,564.0460711161156
1260,804.512394314283
1261,813.2222241039302
1262,696.8375311020616
1263,487.91835026407733
1264,292.17214193216057
1265,185.4876160523962
1266,91.39022088266552
1267,47.51313163075879
1268,18.01510197796821
1269,0.0
1270,0.0
1271,0.0
1272,0.0
1273,0.0
1274,0.0
1275,0.0
1276,0.0
1277,24.370957827069482
1278,76.59065383219914
1279,144.78092438101078
1280,241.3878042869873
1281,293.791102308808
1282,274.5209334967774
1283,265.9504665639821
1284,241.54615189428023
1285,346.3524250375503
1286,414.13498982336114
1287,396.1765062309968
1288,279.4472427015027
1289,143.1071226182315
1290,58.707547475666175
1291,32.23411968151325
1292,14.086794192595338
1293,0.0
1294,0.0
1295,0.0
1296,0.0
1297,0.0
1298,26.235668452816167
1299,58.47089637391851
1300,157.42202582692545
1301,305.624954218736
1302,516.8058979517529
1303,684.0771521870013
1304,841.2413050312714
1305,912.1111506695115
1306,927.4502327436225
1307,899.6135666402973
1308,783.2813571360831
1309,622.8283386606163
1310,508.8840430674014
1311,323.8931290004756
1312,203.69372945077433
1313,158.9427640975102
1314,35.48670271018535
1315,0.0
1316,0.0
1317,0.0
1318,0.0
1319,0.0
1320,0.0
1321,0.0
1322,26.47397262483465
1323,61.60978935804094
1324,162.25522322321672
1325,304.4476272526696
1326,507.7034079394792
1327,764.6361775009007
1328,868.0424156160652
1329,968.0061542494674
1330,952.281812198313
1331,982.2614747167493
1332,880.740315693273
1333,825.5104715772231
1334,571.6860023676408
1335,452.87863539269773
1336,310.3329960662421
1337,182.59058512193494
1338,96.46760798012454
1339,64.26633440209602
1340,17.64346313030995
1341,0.0
1342,0.0
1343,0.0
1344,0.0
1345,0.0
1346,21.62851068500271
1347,59.04635143806238
1348,93.99350384607257
1349,108.43175831833821
1350,145.70919817488408
1351,185.26036925510536
1352,182.29734662053136
1353,277.72548388377527
1354,301.86244395862616
1355,242.6737540212695
1356,235.404798018189
1357,227.95575693777852
1358,175.88835597968978
1359,169.72630998233808
1360,115.98269552990685
1361,62.51936772195131
1362,13.990938806975356
1363,0.0
1364,0.0
1365,0.0
1366,0.0
1367,0.0
1368,0.0
1369,0.0
1370,0.0
1371,16.4581451492133
1372,16.622085794852396
1373,50.75685302971859
1374,78.20057335833636
1375,128.65947975918806
1376,135.8031907571807
1377,104.02184193202625
1378,97.95782733647552
1379,91.83860091306761
1380,136.10314619319047
1381,202.7854996670897
1382,191.72108312676642
1383,184.4874685607459
1384,141.43299962153134
1385,103.45451637414877
1386,58.79848861369478
1387,30.645999947043492
1388,0.0
1389,0.0
1390,0.0
1391,0.0
1392,0.0
1393,0.0
1394,21.576360744842944
1395,66.41171458554757
1396,128.59305724052462
1397,235.14889726186962
1398,402.8185924727657
1399,597.8722039254278
1400,622.4744787331629
1401,575.9194902613041
1402,602.4139963357039
1403,605.8133881416652
1404,534.4989863754323
1405,495.638228074823
1406,433.4500568101188
1407,309.1636483038195
1408,191.95894109161975
1409,114.39934464169676
1410,61.195075983328785
1411,33.0427799281343
1412,0.0
1413,0.0
1414,0.0
1415,0.0
1416,0.0
1417,0.0
1418,0.0
1419,23.471075364744287
1420,30.03417568143766
1421,0.0
1422,0.0
1423,0.0
1424,206.03823785480026
1425,338.13725751145273
1426,434.1016606953566
1427,499.3067968595022
1428,531.1199816926539
1429,425.36703562482006
1430,232.05497122567266
1431,201.56182448884084
1432,162.99286915876237
1433,115.42171871029282
1434,69.15772336044736
1435,50.204430855618334
1436,16.85318326243213
1437,0.0
1438,0.0
1439,0.0
1440,0.0
1441,0.0
1442,0.0
1443,0.0
1444,21.4415862366085
1445,72.54265595919172
1446,167.60710499657966
1447,260.97613255781476
1448,324.47556839268776
1449,407.4168021313068
1450,429.1569091457862
1451,436.1951044887213
1452,297.44054738359154
1453,305.1958268862537
1454,388.22630062191774
1455,291.57594714126446
1456,214.5598079114276
1457,116.70685737802201
1458,53.236762421877685
1459,18.87988005632555
1460,0.0
1461,11.548299106632916
1462,0.0
1463,0.0
1464,0.0
1465,0.0
1466,0.0
1467,10.884998861071534
1468,36.56581491100914
1469,110.03204420111072
1470,207.43930550897093
1471,317.6939523225091
1472,481.1311241941251
1473,641.6985199630668
1474,649.0117896355758
1475,624.4665546453167
1476,678.6863359563838
1477,601.2237953920982
1478,544.303621832741
1479,360.72449461466056
1480,294.0481140176697
1481,185.3693738324984
